,generation,population_size,best_fitness,avg_fitness,worst_fitness,duplicates,mutations,crossovers,test_fitness
0,0,99,0.8246599346213977,5635502318.104167,557914727551.5331,0,15,43,0.5393435737809974
1,1,99,0.8246599346213977,2128469098.8522718,210712299446.487,4,10,43,0.5393435737809974
2,2,99,0.8246599346213977,1.1855548437124868,3.8089878436854097,1,8,46,0.5393435737809974
3,3,99,0.8145314398865364,1.067413237109,1.4312873764136842,0,4,48,0.5393435737809974
4,4,99,0.7925919766450068,0.9807683773202706,1.3240412403070356,0,3,45,0.5393435737809974
5,5,99,0.7867417654425702,0.9335361114014575,1.2898033008067813,0,6,47,0.5393435737809974
6,6,99,0.7867417654425702,0.9562294741619518,5.764527031852644,0,5,47,0.5393435737809974
7,7,99,0.7755467347365184,9.966595080430427,900.9378244574563,1,12,42,0.5393435737809974
8,8,99,0.7755467347365184,12594.106222447832,1246732.561852236,2,10,43,0.5393435737809974
9,9,99,0.7391474040531276,0.8494249993924895,1.7351147512486331,0,9,43,0.5393435737809974
10,10,99,0.7243266457311125,5763.027139226967,570453.0768962845,3,6,47,0.5393435737809974
11,11,99,0.7243266457311125,25331945.339128047,2507860749.442464,0,3,43,0.5393435737809974
12,12,99,0.7154115581568324,1.0814507854683095,26.016307774397166,1,5,44,0.5393435737809974
13,13,99,0.7081626706673954,4.885768731170067,388.0642800166149,2,8,47,0.5393435737809974
14,14,99,0.7081626706673954,0.8650764105656432,6.090360564250038,1,5,44,0.5393435737809974
15,15,99,0.6684722288347459,0.8167321165387568,1.1023295181801518,0,11,47,0.5393435737809974
16,16,99,0.6684722288347459,0.8573074989894178,5.8997744848739355,0,11,39,0.5393435737809974
17,17,99,0.6684722288347459,0.7969657543495874,1.075947853896126,2,5,43,0.5393435737809974
18,18,99,0.6658972088889744,0.8060569723303995,2.091030025330074,1,12,42,0.5393435737809974
19,19,99,0.6652523592575031,0.8072478212351804,1.3199076450552,0,5,44,0.5393435737809974
20,20,99,0.6652523592575031,0.7889220933992381,1.5146345240382124,1,10,47,0.5393435737809974
21,21,99,0.6603426006690045,0.7589244386631974,1.478417951973025,0,8,45,0.5393435737809974
