,generation,population_size,best_fitness,avg_fitness,worst_fitness,duplicates,mutations,crossovers,test_fitness
0,0,99,0.8175022955620637,1.295855111768075,7.353430118386516,0,8,33,0.18639807742175535
1,1,99,0.8175022955620637,1.207087602825068,1.743497702427,7,8,30,0.18639807742175535
2,2,99,0.8175022955620637,1.224378910323417,2.838205120611861,7,6,32,0.18639807742175535
3,3,99,0.8175022955620637,1.2022138512944998,1.8979271809911098,3,6,28,0.18639807742175535
4,4,99,0.8175022955620637,1.1934422690337922,2.314786496540866,8,8,32,0.18639807742175535
5,5,99,0.8175022955620637,1.1764955366415444,2.5984618686507406,4,5,30,0.18639807742175535
6,6,99,0.8175022955620637,1.207881267903415,2.5671216386712152,8,4,28,0.18639807742175535
7,7,99,0.8175022955620637,1.189416932837112,1.715034072277903,5,10,32,0.18639807742175535
8,8,99,0.8175022955620637,1.1678842057952248,1.395087160147161,3,6,29,0.18639807742175535
9,9,99,0.8175022955620637,1.1580255699203243,1.657271324748678,10,7,28,0.18639807742175535
10,10,99,0.8175022955620637,1.2070262690584292,4.353626771716908,8,8,25,0.18639807742175535
11,11,99,0.8175022955620637,1.1721866691919618,1.657271324748678,6,4,30,0.18639807742175535
12,12,99,0.6559186369830915,1.1765669608897429,1.4340284231726435,6,12,27,0.18639807742175535
13,13,99,0.621729310673718,1.3959336019776263,22.85404710884083,9,5,28,0.18639807742175535
14,14,99,0.621729310673718,1.138376155803763,1.7193205780236025,8,9,30,0.18639807742175535
15,15,99,0.5887037453491555,1.1760499926069194,3.873645474855734,4,6,32,0.18639807742175535
16,16,99,0.5887037453491555,1.0820543441315296,3.437369069320537,3,3,33,0.18639807742175535
17,17,99,0.4886309391616545,1.045057755645938,3.482095935596964,6,7,34,0.18639807742175535
18,18,99,0.4886309391616545,0.9838824248449654,2.9308225891201327,3,7,27,0.18639807742175535
19,19,99,0.4886309391616545,0.9563415341176332,3.100537802846045,6,6,31,0.18639807742175535
20,20,99,0.4886309391616545,0.8396049798360639,1.5162907318576475,7,5,27,0.18639807742175535
21,21,99,0.4886309391616545,0.8031487034198141,1.5162907318576475,8,6,28,0.18639807742175535
22,22,99,0.4522224548604966,0.800613126885481,1.5694569079802263,6,7,30,0.18639807742175535
23,23,99,0.4522224548604966,0.7369772208647426,1.4587329907483138,7,5,30,0.18639807742175535
24,24,99,0.4522224548604966,0.781424128556557,4.13482986469093,9,8,32,0.18639807742175535
25,25,99,0.4522224548604966,0.7673958346890821,1.7193205780236025,6,3,27,0.18639807742175535
26,26,99,0.4522224548604966,0.8629919425645802,4.664978649416559,8,9,27,0.18639807742175535
27,27,99,0.4522224548604966,0.7782281454109793,1.7329748714599633,5,8,33,0.18639807742175535
28,28,99,0.39970982948294803,0.9125931493797277,8.912024733885858,4,10,29,0.18639807742175535
29,29,99,0.3518103391327944,0.7134720208261484,1.7255863381063123,4,10,34,0.18639807742175535
30,30,99,0.3518103391327944,0.7365304115129476,4.043547081152115,1,7,32,0.18639807742175535
31,31,99,0.3518103391327944,0.6443810999542776,1.7164764131470525,7,6,31,0.18639807742175535
32,32,99,0.3518103391327944,0.7542741342358187,9.143061752295397,6,3,24,0.18639807742175535
33,33,99,0.3518103391327944,0.7939631433899054,8.31759790503064,12,3,34,0.18639807742175535
34,34,99,0.3518103391327944,0.6952286300280482,2.521465325422644,6,4,35,0.18639807742175535
35,35,99,0.3518103391327944,0.7726855760311886,8.82020379461005,4,9,32,0.18639807742175535
36,36,99,0.3518103391327944,0.9023618135564788,9.821833092813447,6,5,30,0.18639807742175535
37,37,99,0.3518103391327944,1.0196154021633477,17.778302086865807,5,4,33,0.18639807742175535
38,38,99,0.3518103391327944,0.7686117874874631,5.193976773096719,3,7,32,0.18639807742175535
39,39,99,0.3518103391327944,0.8124476855396592,8.720312805828272,6,7,26,0.18639807742175535
40,40,99,0.3518103391327944,0.8511936736104958,6.940459172377946,9,8,25,0.18639807742175535
41,41,99,0.3518103391327944,0.8257547314405587,3.9030628145019715,10,4,31,0.18639807742175535
42,42,99,0.3518103391327944,0.8462793820868536,7.879168808028092,9,5,27,0.18639807742175535
43,43,99,0.3518103391327944,0.8741679371671824,8.117246517034514,12,7,30,0.18639807742175535
44,44,99,0.3518103391327944,0.6578023044181446,3.897296677020828,9,6,29,0.18639807742175535
45,45,99,0.3518103391327944,0.7351843642349691,8.007145355966198,10,5,31,0.18639807742175535
46,46,99,0.3518103391327944,0.617155844286829,3.702006966181662,7,6,22,0.18639807742175535
47,47,99,0.3518103391327944,0.60767448704764,3.620271822497797,12,10,26,0.18639807742175535
48,48,99,0.3518103391327944,0.5972732169768235,1.7242511061185588,12,4,26,0.18639807742175535
49,49,99,0.16193193507248385,0.6418737237688799,3.5513824084462247,6,6,29,0.18639807742175535
50,0,99,0.9152138910724366,1.2259953654941633,2.4304773171091316,0,3,33,0.4561372924526354
51,1,99,0.8703478758678029,1.2175502200554629,1.8554462628852508,6,7,31,0.4561372924526354
52,2,99,0.8703478758678029,1.205431791242271,3.086791918339711,4,9,28,0.4561372924526354
53,3,99,0.8336615610546971,1.1719089221426715,1.7322032532783211,5,8,30,0.4561372924526354
54,4,99,0.8336615610546971,1.1539151513253627,1.8433307954032303,3,10,27,0.4561372924526354
55,5,99,0.8336615610546971,1.1358841572659013,1.763443580359161,7,6,33,0.4561372924526354
56,6,99,0.7368201806875883,1.1274025904155542,1.8038517067524278,6,11,30,0.4561372924526354
57,7,99,0.7368201806875883,1.111874519461094,1.8099799837036212,4,7,26,0.4561372924526354
58,8,99,0.7335365402247391,1.134597153851699,1.8074491619704813,6,7,29,0.4561372924526354
59,9,99,0.7249488177041439,1.107989460112826,1.8114906148444334,3,8,33,0.4561372924526354
60,10,99,0.7249488177041439,1.1075366747261643,2.31343528081525,5,6,29,0.4561372924526354
61,11,99,0.7249488177041439,1.1088129475622388,2.31343528081525,8,2,27,0.4561372924526354
62,12,99,0.7174107834674182,1.0642258277972636,2.186630308075175,7,11,26,0.4561372924526354
63,13,99,0.7117580839888548,0.9965461001694443,1.2812749004879198,7,8,23,0.4561372924526354
64,14,99,0.7117580839888548,0.9984482654436171,1.8929326458138551,10,10,28,0.4561372924526354
65,15,99,0.7117580839888548,1.0342125215613482,1.8578466543013659,6,9,28,0.4561372924526354
66,16,99,0.7117580839888548,1.0088928315862578,2.6792766788529927,8,8,25,0.4561372924526354
67,17,99,0.7108984272167942,0.9954987291580466,2.4957953577748953,9,9,27,0.4561372924526354
68,18,99,0.7081336500021751,0.9408504143981782,3.228318559449735,6,9,27,0.4561372924526354
69,19,99,0.7013149868715911,0.9219255977398555,3.228318559449735,7,11,33,0.4561372924526354
70,20,99,0.6607815051340878,0.9305118567315918,1.9404024063933576,6,9,36,0.4561372924526354
71,21,99,0.6607815051340878,0.9084475978004742,1.9404024063933576,3,6,35,0.4561372924526354
72,22,99,0.6607815051340878,0.882869620414434,1.9414858842452312,3,6,25,0.4561372924526354
73,23,99,0.6607815051340878,0.8809641195835132,1.7061240530907948,8,8,28,0.4561372924526354
74,24,99,0.6607815051340878,0.9050356771206307,2.5737451134706677,4,7,28,0.4561372924526354
75,25,99,0.6607815051340878,0.9106960751770509,2.1628009579414242,4,4,26,0.4561372924526354
76,26,99,0.6607815051340878,0.9090434965484614,2.1616528772046943,9,10,31,0.4561372924526354
77,27,99,0.6607815051340878,0.9433584872979273,2.0149240831626973,5,7,33,0.4561372924526354
