,generation,population_size,best_fitness,avg_fitness,worst_fitness,duplicates,mutations,crossovers,test_fitness
0,0,99,0.8175022955620637,1.6817341452955252,11.72712250751802,0,11,34,0.06881730905477108
1,1,99,0.8175022955620637,1.5124410822589576,7.64008036526311,13,15,29,0.06881730905477108
2,2,99,0.8122477659499925,5.344031255419114,343.67680790706265,11,13,35,0.06881730905477108
3,3,99,0.6225736263075378,1.6338420753639151,13.451070701792037,8,11,41,0.06881730905477108
4,4,99,0.574587160721545,1.7751535307684767,51.38037597475749,2,7,30,0.06881730905477108
5,5,99,0.574587160721545,1.5051066893258302,10.848346568138709,16,12,31,0.06881730905477108
6,6,99,0.5666303617787062,1.1010700762421919,6.75602984946154,7,10,31,0.06881730905477108
7,7,99,0.4835712345176579,1.0682933970123978,4.24959856079748,13,16,36,0.06881730905477108
8,8,99,0.4835712345176579,0.9934840542694523,4.605058450515953,5,15,32,0.06881730905477108
9,9,99,0.4835712345176579,0.9758906552847441,4.472843466092972,5,14,35,0.06881730905477108
10,10,99,0.4835712345176579,0.8893007036560202,2.4383164573590226,4,11,33,0.06881730905477108
11,11,99,0.4835712345176579,0.9402328718179884,3.563069641860282,2,18,37,0.06881730905477108
12,12,99,0.4835712345176579,0.9427847501637387,2.757226787584632,2,12,37,0.06881730905477108
13,13,99,0.3898229600078754,1.0939259478142374,8.948244898985715,6,17,38,0.06881730905477108
14,14,99,0.3898229600078754,1.1356229955567758,16.34523742139129,3,16,35,0.06881730905477108
15,15,99,0.3898229600078754,0.8492251065225181,3.98006086544633,0,17,31,0.06881730905477108
16,16,99,0.3898229600078754,0.927182934629565,4.887305038666052,7,13,37,0.06881730905477108
17,17,99,0.3898229600078754,0.8581576910503355,3.448574823206845,1,11,29,0.06881730905477108
18,18,99,0.3898229600078754,1.0765651627697859,10.410717183498669,6,18,37,0.06881730905477108
19,19,99,0.35008394953254335,0.8426672658102858,3.3028075631753686,0,11,38,0.06881730905477108
20,20,99,0.34968833457596593,0.8410761507749727,2.4606269011371356,2,13,31,0.06881730905477108
21,21,99,0.34968833457596593,0.9647089910180421,2.48340115153281,4,16,33,0.06881730905477108
22,22,99,0.34968833457596593,0.9466152140283728,4.437706439561032,4,14,30,0.06881730905477108
23,23,99,0.20649582017355786,0.9165649574380665,2.0123193081635207,4,14,33,0.06881730905477108
24,24,99,0.20649582017355786,0.9166183865938208,4.313914616639607,4,10,35,0.06881730905477108
25,25,99,0.20649582017355786,0.9235651869576438,4.780787044193997,4,14,33,0.06881730905477108
26,26,99,0.20649582017355786,0.8213683355655416,1.978553917079802,6,10,35,0.06881730905477108
27,27,99,0.20649582017355786,0.9117310693279156,2.311421657215518,6,12,35,0.06881730905477108
28,28,99,0.20649582017355786,1.2250872992153805,26.909749391339588,5,18,42,0.06881730905477108
29,29,99,0.20649582017355786,0.9146053387509614,3.885108141560603,1,18,34,0.06881730905477108
30,30,99,0.20649582017355786,0.8141987641293672,1.5550800593207865,9,10,28,0.06881730905477108
31,31,99,0.20649582017355786,0.8607061510546766,2.893893945314829,12,16,36,0.06881730905477108
32,32,99,0.20649582017355786,0.8777830835099165,5.6642408445426335,3,16,27,0.06881730905477108
33,33,99,0.20649582017355786,1.0966160502582671,14.530906641669448,11,18,35,0.06881730905477108
34,34,99,0.20649582017355786,0.9898708878190466,13.760425435077245,4,10,36,0.06881730905477108
35,35,99,0.20649582017355786,0.780970454234672,2.4386156682658267,5,17,34,0.06881730905477108
36,36,99,0.1635399191359803,0.7427471081040337,1.6740450592641478,3,13,35,0.06881730905477108
37,37,99,0.1635399191359803,0.6655334159114995,1.619994896199939,3,7,34,0.06881730905477108
38,38,99,0.09452317052640512,0.887618808277576,9.289817239299323,7,16,39,0.06881730905477108
39,39,99,0.09452317052640512,0.9510602837120921,32.17608959137768,3,12,27,0.06881730905477108
40,40,99,0.09452317052640512,0.7808612442615359,7.954833622563729,19,14,35,0.06881730905477108
41,41,99,0.09452317052640512,0.855813463498973,10.247970185743652,9,19,31,0.06881730905477108
42,42,99,0.09452317052640512,0.6699509097904689,5.616370673071354,7,12,35,0.06881730905477108
43,43,99,0.09452317052640512,1.1422829380972108,32.10000972606749,5,16,34,0.06881730905477108
44,44,99,0.09452317052640512,0.8669997402419694,8.019313169848798,10,15,31,0.06881730905477108
45,45,99,0.09452317052640512,0.6335331927988324,3.908051803504051,6,9,31,0.06881730905477108
46,46,99,0.09452317052640512,0.7856024269838875,8.019313169848798,12,12,36,0.06881730905477108
47,47,99,0.09452317052640512,0.5588421930097168,2.458321139588399,9,13,34,0.06881730905477108
48,48,99,0.09452317052640512,0.9533962033180331,12.006314329000768,11,15,35,0.06881730905477108
49,49,99,0.07591133255169065,0.8259431901554535,8.149727612123714,3,18,32,0.06881730905477108
50,0,99,0.7692809401475642,1.4930195101504704,5.747829654994509,0,9,34,0.06999410256169558
51,1,99,0.7608042586260397,1.3881634912684062,5.747829654994509,13,12,38,0.06999410256169558
52,2,99,0.7484920333277415,1.3956746494975572,5.747829654994509,2,11,33,0.06999410256169558
53,3,99,0.7484920333277415,1.427937742831331,5.747829654994509,8,11,35,0.06999410256169558
54,4,99,0.7484920333277415,1.2513104068503202,4.2340077370903,10,16,39,0.06999410256169558
55,5,99,0.7484920333277415,1.2829718524120655,4.631093643344241,3,16,38,0.06999410256169558
56,6,99,0.644448291609106,1.2654271598797966,4.688274163889372,3,18,37,0.06999410256169558
57,7,99,0.644448291609106,1.2043770817583073,9.987812619994706,1,15,28,0.06999410256169558
58,8,99,0.6147644272051738,1.1767294266772417,4.570352333854343,11,16,40,0.06999410256169558
59,9,99,0.5706271234063864,1.0287093818237976,5.125142094457708,1,18,36,0.06999410256169558
60,10,99,0.5152227306467845,1.143433605337081,7.301377644869816,8,15,42,0.06999410256169558
61,11,99,0.5152227306467845,1.1829091525613864,6.754937564746777,2,16,34,0.06999410256169558
62,12,99,0.4978969724132812,0.9805849262894143,3.030727607983129,5,13,32,0.06999410256169558
63,13,99,0.3918574337681409,0.9484931900791684,3.003315581133451,8,9,33,0.06999410256169558
64,14,99,0.3904198828019631,0.9672587560399083,4.077029032782033,8,19,34,0.06999410256169558
65,15,99,0.3904198828019631,0.8877987322139647,2.204671094577156,5,16,32,0.06999410256169558
66,16,99,0.3904198828019631,0.9143510287130283,3.732183111511057,9,20,35,0.06999410256169558
67,17,99,0.37075580119886326,1.1024582784665489,15.650843364136307,2,19,38,0.06999410256169558
68,18,99,0.3611904786828574,0.8897058146319803,4.0219394211946415,3,18,33,0.06999410256169558
69,19,99,0.2772435370656817,0.7657324014790082,3.9306825555234877,7,14,32,0.06999410256169558
70,20,99,0.24556958720660146,0.7302876153923268,2.1479324346070188,11,18,27,0.06999410256169558
71,21,99,0.2448235356918145,0.7536470399559259,3.0267411333891254,10,11,31,0.06999410256169558
72,22,99,0.22161226245026736,0.8724264160289781,3.96746814825802,12,11,35,0.06999410256169558
73,23,99,0.22161226245026736,1.0219581501292796,10.69249602317681,6,12,32,0.06999410256169558
