,generation,population_size,best_fitness,avg_fitness,worst_fitness,duplicates,mutations,crossovers,test_fitness
0,0,99,0.8175022955620637,1.3533020142944183,16.705395413870413,0,23,31,0.9966594406925853
1,1,99,0.8175022955620637,1.1978141738583115,2.9005325385373215,0,12,31,0.9966594406925853
2,2,99,0.4835712345176579,1.2949675771474374,13.451070701792037,3,17,31,0.9966594406925853
3,3,99,0.4835712345176579,1.1432026592927094,1.7193205780236025,3,10,29,0.9966594406925853
4,4,99,0.4835712345176579,1.1331382103430472,2.4660615197177793,7,17,32,0.9966594406925853
5,5,99,0.4835712345176579,1.1134818076815454,2.4217056265363492,3,18,27,0.9966594406925853
6,6,99,0.4835712345176579,1.0753028763495411,1.284605749358152,6,17,30,0.9966594406925853
7,7,99,0.4835712345176579,1.0479856365794864,1.2717317728841067,3,19,28,0.9966594406925853
8,8,99,0.4835712345176579,1.0399326639881121,4.2039599641530545,4,13,23,0.9966594406925853
9,9,99,0.4835712345176579,0.995007274540448,1.8538481216390679,11,13,31,0.9966594406925853
10,10,99,0.4835712345176579,1.003512010084508,5.50096748746603,8,14,27,0.9966594406925853
11,11,99,0.4835712345176579,0.9856047725463549,1.7193205780236027,5,15,29,0.9966594406925853
12,12,99,0.4835712345176579,0.9157259695789911,1.556864005217277,4,9,26,0.9966594406925853
13,13,99,0.4835712345176579,0.9626876031204227,8.71871500960543,11,7,28,0.9966594406925853
14,14,99,0.4835712345176579,1.0306725493848679,8.71871500960543,9,16,36,0.9966594406925853
15,15,99,0.4835712345176579,0.8702017654185157,1.7193205780236027,1,15,31,0.9966594406925853
16,16,99,0.4835712345176579,0.8222031147602415,2.201162376502085,5,19,25,0.9966594406925853
17,17,99,0.4835712345176579,0.7861219591511853,2.684338144127228,5,10,28,0.9966594406925853
18,18,99,0.4835712345176579,0.7502167444722433,1.2046657993199168,6,9,27,0.9966594406925853
19,19,99,0.4835712345176579,0.8566586121773827,8.822239505621997,9,22,29,0.9966594406925853
20,20,99,0.4835712345176579,0.9613438214363068,13.674546945604954,5,14,27,0.9966594406925853
21,21,99,0.4835712345176579,0.9155006851464871,10.482903291413134,9,11,29,0.9966594406925853
22,22,99,0.4835712345176579,0.8671459273080563,8.396306004993106,8,13,26,0.9966594406925853
23,23,99,0.4835712345176579,1.0134998321399162,8.742578799129861,12,18,35,0.9966594406925853
24,24,99,0.4835712345176579,0.8166875615598664,3.006786841004494,6,19,28,0.9966594406925853
25,25,99,0.4835712345176579,0.877204096426184,8.592528531072654,6,13,28,0.9966594406925853
26,26,99,0.4835712345176579,1.0072469541996787,9.52952002845786,6,14,23,0.9966594406925853
27,27,99,0.4835712345176579,1.0110856945609354,8.680659008939866,9,15,24,0.9966594406925853
28,28,99,0.4835712345176579,0.8003524667577026,5.399537621792009,10,9,26,0.9966594406925853
29,29,99,0.4726922750363831,0.7757726823515314,2.48671205406796,11,16,26,0.9966594406925853
30,30,99,0.4726922750363831,1.3509779893199465,39.59954261284508,6,17,30,0.9966594406925853
31,31,99,0.4726922750363831,0.9387712466895133,6.674736392635897,5,14,32,0.9966594406925853
32,32,99,0.4726922750363831,0.8281739576776317,2.8718248560023323,7,13,29,0.9966594406925853
33,33,99,0.4726922750363831,0.8782622225979406,11.821557084302704,13,16,27,0.9966594406925853
34,34,99,0.4726922750363831,0.6991406336925261,1.5457794200531247,7,21,28,0.9966594406925853
35,35,99,0.4726922750363831,0.664923413235702,2.4945405883580314,9,17,27,0.9966594406925853
36,36,99,0.44724576128626126,0.6743644819637303,5.0800569475018555,6,17,29,0.9966594406925853
37,37,99,0.44724576128626126,0.6344167935462622,1.3481256717684116,4,13,31,0.9966594406925853
38,38,99,0.44724576128626126,0.6867172313058316,4.421932430345412,3,17,31,0.9966594406925853
39,39,99,0.44724576128626126,0.7339698524595714,10.65615719259452,4,17,29,0.9966594406925853
40,40,99,0.44724576128626126,0.6063649401455019,2.4296019939365765,9,13,26,0.9966594406925853
41,41,99,0.42997010429942295,0.6054581078120632,2.2988383808256323,9,12,23,0.9966594406925853
42,42,99,0.42997010429942295,0.5748532364542167,1.2642511955447204,13,15,28,0.9966594406925853
43,43,99,0.42997010429942295,0.6048298929725873,2.5265782998587443,6,10,28,0.9966594406925853
44,44,99,0.42997010429942295,0.5799214535403401,1.2741110436294911,8,18,25,0.9966594406925853
45,45,99,0.4065160834764746,0.5810920076245735,1.2142013989774847,6,16,32,0.9966594406925853
46,46,99,0.39202542006466806,0.534664139479976,1.3028720684928967,4,9,29,0.9966594406925853
